feature_id,family,pattern,hedges_g,loo_stability,translation_removed_g,source_to_time_abs_g_ratio,pre_presence,post_presence,permutation_p_value,q_value,ranking_score
7279539cd11ad50e82d21433,pos_4gram,SCONJ>AUX>VERB>VERB,0.37936460090114593,1.0,0.3474624288104396,1.7537294954557834,4,6,0.39292141795158386,0.9866415868883264,0.13776393125293354
decffb473f1084a005090d16,function_word,所以,-0.23224207221077062,1.0,-0.6520280012844561,0.6864661733433819,5,3,0.572285532951355,0.9895152645881432,0.13770929763171938
d0c530dd115ec1962ea17c95,function_word,本,-0.25795595999348725,0.95,-0.22272502239237613,0.7803479453749222,3,1,0.6036792397499084,0.9895152645881432,0.13764621833076918
740f91d26c49b467edfe7d9c,pos_3gram,PART>SCONJ>VERB,0.28652184086841875,1.0,0.2955093975461921,1.0819844934441227,6,8,0.5038992166519165,0.9895152645881432,0.13761958447367684
3ec34b947c696f7a38a10ea5,pos_3gram,SCONJ>VERB>X,-0.4179769528005033,1.0,-0.3660815197465389,2.0374673776163124,7,8,0.36172765493392944,0.9866415868883264,0.13760705905210924
651627721460566b99bae126,pos_4gram,VERB>PART>SCONJ>NOUN,0.3251082601833514,1.0,0.15165515693200138,1.366360783396233,3,5,0.4339132010936737,0.9866415868883264,0.13738744424117427
8307591f6725c888de0ee41d,dependency_path,acl>nmod,-0.4181619734056851,1.0,-0.5091811759535343,2.048061842975435,9,7,0.35152968764305115,0.9866415868883264,0.13718946496094936
be3a18bbb3fc979815c09bae,pos_3gram,VERB>PROPN>VERB,0.2865147632906073,0.95,0.2352840687658414,0.9870288007600694,3,4,0.5946810841560364,0.9895152645881432,0.13698292899527195
2ea41a55a3c9408cffc50d7e,dependency_treelet,VERB>obj>X,-0.3741251198130839,1.0,-0.4008009189885463,1.7359482525504384,9,10,0.4097180664539337,0.9866415868883264,0.13674422367613356
19d5317068e46b28e3a226a3,pos_3gram,NUM>NOUN>X,0.2910497464910057,1.0,0.2902899607146047,1.129492229272209,6,10,0.5156968832015991,0.9895152645881432,0.13667565558127298
3b92f6700204ca20e62e3b9a,dependency_treelet,PART>conj>PART,-0.3523780761005168,1.0,-0.2562217194343384,1.578960608012742,7,7,0.4085182845592499,0.9866415868883264,0.1366356954060059
432c1cc0dbf96c4a0b2193e2,pos_4gram,ADP>VERB>NOUN>PART,0.2634833276875074,1.0,0.33360698421096807,0.9302237166203258,2,4,0.6044790744781494,0.9895152645881432,0.1365040359927017
f7be92e42dc1fec931e7dd70,dependency_path,nmod>flat,0.23056133752499394,1.0,0.3176762566562894,0.6905577474322157,9,10,0.6058788299560547,0.9895152645881432,0.13638181711047317
ebe48324049b34a4a0d6e37f,pos_4gram,NOUN>ADP>VERB>SCONJ,-0.2968407446097508,0.95,-0.2947262943413094,1.0700773511698642,4,3,0.543891191482544,0.9895152645881432,0.13622616914285696
f42431c657d9853a91dd04af,pos_4gram,AUX>VERB>VERB>NOUN,0.43285541950359113,1.0,0.5057697133468783,2.181477777125288,4,6,0.33453309535980225,0.9866415868883264,0.13605483043628538
511923d7c134f9a5014983b9,pos_4gram,PRON>AUX>VERB>NUM,0.18763084325915308,0.95,0.04207225114394413,0.3123012131183343,3,3,0.7158568501472473,1.0,0.13582956360501522
bd0d0fb1e7da62472064d4ba,pos_4gram,VERB>NUM>NOUN>ADJ,0.26591547630545465,1.0,0.31438627811078035,0.95842245601586,7,7,0.5308938026428223,0.9895152645881432,0.13578044690440436
5384a07f757c93fdfd8e3124,pos_4gram,SCONJ>NOUN>VERB>PART,-0.23208294913677893,1.0,-0.21274470130977005,0.7127435524110429,4,4,0.592081606388092,0.9895152645881432,0.13550361862993085
0fefed1bdef4c01dcf9fbf73,pos_4gram,SCONJ>NOUN>ADP>X,0.3022282979721967,1.0,0.37146134375844597,1.230712622522373,2,4,0.5082983374595642,0.9895152645881432,0.13548508889973143
96cdac994c21dfeb325795f8,pos_4gram,NOUN>AUX>ADP>NOUN,0.34993250491875527,1.0,0.3184729133779546,1.5886829998097451,2,6,0.4373125433921814,0.9866415868883264,0.13517781240286025
5dd8ac9cc8288fb185cd483f,pos_4gram,DET>NOUN>NOUN>X,0.26208504637787117,0.95,0.20507319206908997,0.8420241772933621,2,4,0.6078784465789795,0.9902475795107869,0.135166952273572
f3125a50bf08633d3c711e2d,pos_4gram,X>NOUN>PART>X,0.14433915788583257,0.95,0.20782960514042606,0.015633841827418685,2,4,0.78144371509552,1.0,0.1350114523013712
58b6b2adbe1a10e236a7fd51,pos_4gram,NOUN>NOUN>SCONJ>NOUN,0.42712211194073085,1.0,0.42952814178841964,2.1637829083672138,6,9,0.32533493638038635,0.9866415868883264,0.1350036093851847
81b9b214b2472e6712ac5c05,pos_4gram,NOUN>VERB>AUX>ADV,0.24456192723339387,1.0,0.22442784619568842,0.817880481806261,1,3,0.7382523417472839,1.0,0.13453135653362377
143854b04d9be72dce8e8ae6,dependency_treelet,VERB>parataxis>ADJ,-0.18013700222967194,0.95,-0.2598227564808746,0.27242640005699686,8,9,0.6788642406463623,1.0,0.134491198949128
09f96811bf992351daf497b7,pos_4gram,VERB>ADJ>VERB>NOUN,0.31602247988664417,1.0,0.3174537187918024,1.3553379068095452,1,4,0.4451109766960144,0.9866415868883264,0.1341728840575222
1e4e407db57de49168ee5686,pos_4gram,VERB>VERB>VERB>NUM,-0.3146763793077614,1.0,-0.26379179685945325,1.3458980018278102,5,5,0.4835032820701599,0.9866415868883264,0.13413898603544605
5e156818ea7043dbc98351a7,pos_2gram,PRON>AUX,0.32855193540256955,1.0,0.15943062687175852,1.4543181898538131,8,9,0.45990800857543945,0.9866415868883264,0.13386688684491194
13f2e59fa115e406def13339,pos_4gram,PROPN>VERB>AUX>NUM,-0.32127892022855237,0.95,-0.3934780825139923,1.2806608904513064,2,2,0.5880823731422424,0.9895152645881432,0.1338274249779973
a3d929a7e8fd64989aa9413b,pos_2gram,VERB>VERB,-0.3010182437346099,1.0,-0.27122266608540185,1.250721596212804,10,10,0.4869026243686676,0.9866415868883264,0.13374299346534943
39f8045ba69fece36b894d81,function_word,自己,0.2605345600456026,1.0,0.041429113585106744,0.9481127204664256,3,5,0.5388922095298767,0.9895152645881432,0.1337369020326628
406452b5541337188b5f513e,pos_2gram,PART>PRON,0.24812701254251138,1.0,0.10067795209104143,0.8577944666857543,5,5,0.5620875954627991,0.9895152645881432,0.13355999115723605
b5a6f0a6135e62fa20c465d2,pos_3gram,NOUN>AUX>AUX,0.2802309472272825,0.95,0.2885569538762673,0.9941954945146977,3,3,0.7056588530540466,1.0,0.13349714238056928
157db3f2bde3abcbc1197571,function_word,即,0.39718090585870097,1.0,0.4420085721098335,1.9782821159662674,2,5,0.4785043001174927,0.9866415868883264,0.13335906082551904
61afed276b52c65c25011719,pos_3gram,X>ADP>NUM,0.18842113384546308,0.95,0.26759045350015526,0.34261312665180227,3,5,0.6572685241699219,1.0,0.1333221563233028
aef14b6f9f2a542291a9da4d,pos_4gram,SCONJ>NOUN>VERB>ADP,0.31748153813032176,1.0,0.22393191022315484,1.3831124927826708,1,3,0.5756848454475403,0.9895152645881432,0.13322138132036332
5f63aa9bf23fa9f05045f2ef,dependency_path,mark>punct,-0.2271661859009365,0.95,-0.25083117889977213,0.6206350677155288,5,6,0.7072585225105286,1.0,0.1331625366530515
b3b8eebbdbf80e4bf74af9a4,pos_4gram,VERB>NUM>NOUN>AUX,0.22696858789911756,0.95,0.2594794960098049,0.6203399743681545,2,4,0.6500699520111084,1.0,0.13307093691139843
51d346fdcbd84686673d5846,pos_3gram,VERB>SCONJ>PRON,-0.17630783175496467,0.95,-0.3431995045528865,0.2602594411177718,2,2,0.8758248090744019,1.0,0.1329031425613928
cd2367924cc79c531e0902d4,pos_3gram,NOUN>ADV>ADP,0.21250543009142606,1.0,0.23775490067203947,0.5994345604891232,6,8,0.6344730854034424,1.0,0.13286284749683022
8769dfee99350c7edfc9ae37,pos_4gram,NUM>NOUN>NOUN>NUM,0.2540990322363078,1.0,0.2994427475296967,0.9131021413945061,2,5,0.5764846801757812,0.9895152645881432,0.132820421209235
28b091d5b118390075e4cabe,function_word,任何,-0.21884693779023925,0.95,-0.19723438621519224,0.5661901423142889,3,4,0.6552689671516418,1.0,0.13274543446782008
974819c3704aa976a2c23529,dependency_path,conj>nummod,0.288351736686092,1.0,0.34395189038606644,1.1733169490470878,6,8,0.5184962749481201,0.9895152645881432,0.13267817968866558
437ea377b65ee2efc50d3697,dependency_path,parataxis>obj,-0.2935532063516601,1.0,-0.2045063924604442,1.2206689016796903,10,10,0.48810237646102905,0.9866415868883264,0.13219134384672096
640f2b14b05024cf07fcbbe4,pos_4gram,NOUN>X>X>ADP,0.3115646905457245,0.95,0.3656650416970852,1.240714145480693,1,3,0.6062787175178528,0.9895152645881432,0.13209469695874182
e7a45c07f04b522d7ebdeaac,pos_2gram,X>X,0.30093916516893937,0.95,0.3789355909207386,1.1660084900999141,9,10,0.542291522026062,0.9895152645881432,0.13199034455183722
a6f3f8c5f264da70653c03c9,pos_4gram,NOUN>PART>NOUN>NOUN,0.38710917635542963,1.0,0.4806757480869332,1.9348142478099295,10,10,0.391521692276001,0.9866415868883264,0.1319024454935454
d6f3849edc19833ea9140ca9,pos_4gram,NOUN>SCONJ>VERB>NOUN,0.3593358824710969,1.0,0.3574522819827701,1.7340873552312106,8,10,0.41911616921424866,0.9866415868883264,0.13142809127278574
cbfb21192e1183796d2d01fe,pos_3gram,X>ADP>ADJ,0.28448418622866184,0.95,0.34851131718293454,1.062588228194088,3,4,0.6222755312919617,0.9978492172904888,0.13102953523295174
1d397f508ab758c713f026e0,pos_4gram,VERB>PRON>AUX>VERB,0.24069721658346074,1.0,0.011668040078235836,0.8465242348558523,3,4,0.5434913039207458,0.9895152645881432,0.1303515069230871
96edb8632eb2518e82948869,dependency_path,conj>xcomp,-0.18334371718182957,0.95,-0.22133006596290355,0.33644537471295793,4,5,0.7730453610420227,1.0,0.13032820840892786
7d3f8d6a291087d63da7e7e8,pos_4gram,ADP>AUX>VERB>NOUN,-0.4191854181907624,1.0,-0.3595792646200063,2.2175576525479754,5,2,0.3431313633918762,0.9866415868883264,0.13028062383243097
07160eae69db82b1458e3aec,dependency_treelet,X>acl>VERB,-0.1768725118703099,0.95,-0.1528070766829977,0.28975254217148205,7,8,0.894821047782898,1.0,0.13027994191342615
0a05827f6fbbb26df09fc05f,pos_4gram,X>ADP>NUM>NOUN,0.18605314877108248,0.95,0.26537743942679015,0.359083596126371,3,5,0.6748650074005127,1.0,0.13005122851625797
7b5e4a4b9b10241479f7e6d0,pos_4gram,VERB>ADV>VERB>PART,0.2233944546070446,0.95,0.15877389257136063,0.6319644342528996,1,4,0.5780843496322632,0.9895152645881432,0.13004249812211574
9383f43d111fa8456b59b6c3,pos_4gram,ADP>DET>NOUN>VERB,0.19162900385074472,0.95,0.13045303832716973,0.40029858811208835,4,6,0.6722655296325684,1.0,0.13000623952899057
243a5637c9ac8d61c7f5bc6d,pos_3gram,NOUN>SCONJ>VERB,-0.2036085433227869,0.95,-0.26662738544438913,0.4886986462699813,10,10,0.6458708047866821,1.0,0.12993100829458845
9bfd23fbc2b264a447b8236f,pos_4gram,NOUN>NOUN>PART>SCONJ,-0.24447556521463182,1.0,-0.231101397959488,0.8819900917357497,3,4,0.5892821550369263,0.9895152645881432,0.12990268455088053
f998d0c5595f1fa650901198,pos_4gram,SCONJ>VERB>AUX>DET,0.3151158524779318,0.95,0.3771487543735134,1.305629790838129,2,3,0.5298939943313599,0.9895152645881432,0.1298387369228143
c9aee419a08d29cc3b1eb9a2,pos_4gram,NOUN>ADV>NOUN>NOUN,0.13801215950223042,0.95,0.1850989746759316,0.011766649462190668,1,3,0.8630273938179016,1.0,0.12958674966882122
c7015bb2ddbe40dcfa059987,function_word,之,0.29305283681786287,1.0,0.3105843786046954,1.2680652696986898,4,7,0.518896222114563,0.9895152645881432,0.1292082907546989
b0e9b1196b01f89bc5a5410d,dependency_treelet,VERB>appos>X,0.23717375671039728,1.0,0.2617874231105279,0.8367317487208654,2,5,0.5906818509101868,0.9895152645881432,0.1291281412626365
93c66d1eb624e3078a2cbcbb,pos_4gram,ADP>VERB>VERB>SCONJ,-0.2838401507363115,1.0,-0.23710996388076544,1.201140192790402,3,2,0.5048990249633789,0.9895152645881432,0.12895141875378924
0af5e6ac0b94874e53bfa063,pos_4gram,X>X>VERB>ADV,-0.28081670889172405,0.95,-0.24878920862095322,1.0694102864996402,2,3,0.7312537431716919,1.0,0.12891395929918906
f3efcebae829d0ecb7428fb8,pos_2gram,SCONJ>PRON,-0.3261840429529285,1.0,-0.7376678419285823,1.5307018614428285,7,3,0.47690460085868835,0.9866415868883264,0.1288907428893901
7ed0e81092c33e2e73da8839,pos_4gram,AUX>AUX>VERB>NOUN,-0.35467061099225766,1.0,-0.38402696397073627,1.7538167848408073,3,2,0.5012997388839722,0.9895152645881432,0.1287923775265828
7b028cb22f912b0ee96d3443,pos_4gram,VERB>NOUN>ADP>NOUN,0.20916227343545093,1.0,0.27097049946953206,0.6248846697537994,5,8,0.6320735812187195,1.0,0.12872438107693082
493826aa9f7b9d7474f8a72d,pos_4gram,NUM>NOUN>NOUN>CCONJ,-0.2737197093723488,0.95,-0.2874115473289444,1.0219513920119638,2,4,0.5104978680610657,0.9895152645881432,0.12860532895648993
2d5f4ef2251a6fdd447a4bb7,pos_3gram,X>VERB>AUX,-0.21739384002188217,1.0,-0.19687243901193133,0.6944001135804719,8,9,0.6228753924369812,0.9985683994913159,0.12830136062874944
87ef029f3d5e4fb97bf558d5,function_word,段,0.3085014632138405,1.0,0.3680776375927692,1.4065924479057041,1,3,0.5910817980766296,0.9895152645881432,0.12819015678467227
b3311ad81afd8c9b953d8ec8,pos_2gram,ADV>ADV,0.24984321772274584,1.0,0.11853127679054362,0.9495142776332308,8,10,0.56288743019104,0.9895152645881432,0.12815664937117724
f0780a70db14f13bcc888012,pos_3gram,NOUN>VERB>ADJ,-0.15029248886038943,0.95,-0.10154252762688766,0.11658751556793076,9,8,0.7270545959472656,1.0,0.12786983772136187
b815e79b5c8b8656ff9705c7,pos_3gram,DET>X>NOUN,0.2230041937293731,0.95,0.2567981208748683,0.659497517113466,2,4,0.6816636323928833,1.0,0.12766152516540294
7dab1060b30d075631722dae,pos_3gram,NOUN>PART>AUX,-0.3350752249833453,1.0,-0.2856104136367184,1.627237796969984,5,6,0.47830432653427124,0.9866415868883264,0.12753897853090818
310155e8600a5364a1d8f410,pos_4gram,NOUN>NOUN>AUX>ADV,0.2706829143971303,1.0,0.23422878868686647,1.1231771913273538,2,4,0.5718856453895569,0.9895152645881432,0.12748955457076408
059c00c28a44190025babf4c,pos_4gram,VERB>NOUN>SCONJ>NOUN,0.3796846570148054,1.0,0.2500623592762631,1.9783792432043998,8,8,0.38752248883247375,0.9866415868883264,0.12748029247152137
db619f19d4c5e913d7cef95d,pos_2gram,ADJ>VERB,-0.24808742108139242,1.0,-0.2254879313838699,0.946315860170065,9,8,0.5576884746551514,0.9895152645881432,0.12746513870555165
ecac7d43698cbcb4382de8e1,pos_3gram,PART>PART>ADV,-0.17847553645656344,0.9,-0.13530598275975156,0.26109140442513623,2,2,0.7274544835090637,1.0,0.12737219700908892
93205b5e9469ec535434bf4f,pos_4gram,ADP>PRON>VERB>PART,-0.25524233516862366,0.95,-0.21902145611851134,0.9046332659381552,2,2,0.7540491819381714,1.0,0.12731071264302174
393a7901809662880ebb1624,function_word,及,0.31226454010061433,1.0,0.39400487702816944,1.453259340514159,5,5,0.4951009750366211,0.9887535956345106,0.1272855808367856
a6b57d9c11e5a24dc1b377b9,pos_4gram,VERB>SCONJ>NOUN>DET,0.24437852307483887,0.95,0.2905503355415653,0.8275767039322246,1,3,0.592881441116333,0.9895152645881432,0.12703138337317443
93368691eda7ae0b69deac8d,dependency_treelet,VERB>xcomp>VERB,-0.34805397596740967,1.0,-0.41207583087813765,1.7436145089789705,10,10,0.4237152636051178,0.9866415868883264,0.1268596498627415
d4d7a6ac9dc6f9324975cda5,pos_3gram,AUX>VERB>PRON,0.364216890738951,1.0,0.15258632211051576,1.873720672528377,4,5,0.3905218839645386,0.9866415868883264,0.1267405333513167
e0ff716fa4a037c0bf57e5ba,pos_4gram,SCONJ>X>NOUN>NOUN,0.2780727795679995,0.95,0.3457935195050342,1.089730195698228,2,6,0.5010997653007507,0.9895152645881432,0.12641303701951553
587374e9ab7ae4ae226029bb,pos_4gram,NUM>NOUN>PART>VERB,0.3759165963477025,1.0,0.3047553370496446,1.9757416249380602,1,3,0.4689062237739563,0.9866415868883264,0.12632702825989714
9afd9df0bbc5b4ad8be5b658,pos_2gram,NOUN>ADP,-0.21458444217412928,1.0,-0.19151507528000622,0.701244692637711,10,10,0.6308737993240356,1.0,0.1261337908078495
df07b4ef8b5c47eccdd1d7fe,function_word,无论,0.2954815998963759,0.95,0.25286557903065987,1.2277479456873492,3,4,0.6258748173713684,1.0,0.12600506284607865
3a766753dc11f7878701baaa,dependency_path,appos>amod,0.2291128994216908,0.95,0.2855091784878694,0.7299028795376812,5,3,0.8090381622314453,1.0,0.12582050531575242
24f8ac2eaacba3480272c50a,pos_4gram,VERB>VERB>VERB>VERB,0.28135328094419754,1.0,0.32001856721485555,1.2365968304816188,5,7,0.5020995736122131,0.9895152645881432,0.1257952605090709
40ac32fc59e5d1e9f2ddaf29,pos_4gram,NUM>NOUN>AUX>NOUN,-0.3211038069295723,0.95,-0.30699806467044394,1.428380868178941,2,3,0.7394521236419678,1.0,0.12561811064334882
a389544be8c0f5459947fed8,pos_4gram,VERB>VERB>NOUN>SCONJ,0.36381071144025906,1.0,0.3256474142441872,1.9009452175216128,4,6,0.3995200991630554,0.9866415868883264,0.12541109333704561
f1b8fce56933ffa7acaa3865,pos_3gram,PART>ADV>VERB,0.3005982763169498,1.0,0.3476066279312768,1.3980616420489536,8,8,0.5136972665786743,0.9895152645881432,0.12535052104003147
7f8f2a0c4c3ae70d58416620,pos_3gram,VERB>AUX>ADJ,-0.34855316689421395,1.0,-0.34965305375541234,1.7807404446746986,10,8,0.421715646982193,0.9866415868883264,0.12534545162664004
77e0ef72e49c3e5cdf44ac2e,pos_3gram,PRON>VERB>NOUN,0.26553425512006085,1.0,0.02500955432091508,1.1197364905265967,6,7,0.5478904247283936,0.9895152645881432,0.12526757750634154
572e3f1f7a89c2fcdff4ad71,dependency_path,conj>acl,0.17864405643245262,0.95,0.200321981296126,0.35654986043131315,7,8,0.6776644587516785,1.0,0.12510550372020263
961ee993a09c32b111115a8e,pos_3gram,NUM>NOUN>ADV,0.27270615642317797,1.0,0.0764306154627776,1.1844689370055004,8,8,0.5384923219680786,0.9895152645881432,0.12483865153834929
fa96f175eaadb6b2e775facd,pos_4gram,ADP>NUM>NOUN>ADP,-0.2313549530696153,0.95,-0.21448971517186702,0.7645270103852195,3,4,0.6686662435531616,1.0,0.12455870843719874
d08c8382451081238481e0c6,pos_4gram,VERB>NOUN>X>X,-0.17008852235185837,0.95,-0.12064119983787994,0.2982565307175616,5,6,0.7198560237884521,1.0,0.12446237889899621
10dd3f22466d64483cd1ed87,dependency_path,xcomp>obl,-0.19423722553074416,1.0,-0.27468050292542406,0.5625318089664696,9,9,0.6496700644493103,1.0,0.12430929368357728
166fc8b0c308d7150c8933f2,pos_4gram,NOUN>VERB>SCONJ>X,0.24211023802912268,0.95,0.30297412329590656,0.8518971120780152,2,3,0.6442711353302002,1.0,0.12419951660790596
81147503f3c5939fee9cd612,pos_3gram,NOUN>PART>ADV,0.21451509336460756,0.95,0.25424405385858534,0.6476018846914467,4,6,0.6064786911010742,0.9895968155314833,0.12368845932374109
7f97f486954bc2e793f9007f,pos_2gram,PART>NUM,0.16123665889074404,0.9,0.1843337344861338,0.17814515103953873,10,9,0.7182563543319702,1.0,0.12317072550324457
a3c9a0186d7b550bb98a9fac,pos_3gram,PROPN>ADP>NOUN,-0.3082681268804773,0.95,-0.3704970327557767,1.3791157769441111,2,3,0.5926814675331116,0.9895152645881432,0.12309393404662919
d61b8e85218e3683f520bbc0,pos_4gram,SCONJ>NOUN>ADV>VERB,-0.3145830690365175,0.95,-0.29951970346001805,1.4306589841679358,5,6,0.6126774549484253,0.9921043618789303,0.1229518075267952
9517f8d210d749c330f629a8,pos_3gram,ADJ>ADP>PRON,-0.2583923845897888,0.95,-0.3704970327557767,0.9988426237657274,2,3,0.5926814675331116,0.9895152645881432,0.12280744989209805
3ae7dfcdcb26406ead98980e,pos_4gram,NOUN>SCONJ>ADP>PRON,-0.20345738062679247,0.95,-0.21286938985300058,0.574038162320283,1,3,1.0,1.0,0.1227953147657697
da02f88f6eab4e3b1e669f9a,pos_4gram,X>X>ADP>X,-0.24062275119855114,0.95,-0.1965902998735812,0.8645854974427386,3,2,0.6730653643608093,1.0,0.12259647731473554
3a1770126468f18ea6b5e9d7,pos_3gram,PART>VERB>DET,-0.38947376410592804,1.0,-0.35637593023614034,2.1772972592098254,4,6,0.4081183671951294,0.9866415868883264,0.12258020963477236
41c1e64b89b6badf78fb3e17,pos_4gram,DET>NOUN>NOUN>ADP,-0.27239382931448713,1.0,-0.35477133254696896,1.233484982017525,7,7,0.5200960040092468,0.9895152645881432,0.12195910494478973
1f48e2769a7bc6b9e9ba3ec8,pos_4gram,SCONJ>AUX>AUX>VERB,-0.3407874237089245,0.95,-0.3456339104160602,1.6579882032797597,2,3,0.6806638836860657,1.0,0.12180191474288608
50a5f41bc8829acb71529d84,pos_4gram,NOUN>ADV>VERB>AUX,0.2504641343011644,0.95,0.2713771896042323,0.9542078023116957,7,9,0.5668866038322449,0.9895152645881432,0.12175825278388415
0cbdac5554b8fe9eaaa6b944,pos_3gram,PART>VERB>PRON,-0.1763905089373325,0.9,-0.27559953559332157,0.3038561972886407,2,3,0.7214556932449341,1.0,0.12175534263189586
649e2b3e5e903010edf1dbda,function_word,感,0.26580944166159026,0.95,0.2900541281474782,1.0774394348918788,2,3,0.5912817120552063,0.9895152645881432,0.12155298746009081
3622730ad022a70ea5b903ab,pos_4gram,NUM>NOUN>VERB>AUX,-0.3704973065492212,1.0,-0.38505236708452584,2.0545018818364253,5,4,0.43171364068984985,0.9866415868883264,0.12129549133768125
8b6190367d282441ab2fbb50,pos_3gram,NOUN>NUM>NUM,-0.27144263610012737,0.95,-0.23153215756305875,1.1268295378311854,2,3,0.678264319896698,1.0,0.12124643734169782
ea827b0ee684c54f27eda8e1,pos_4gram,NUM>NOUN>ADV>AUX,-0.23369686143529586,0.95,-0.3393491196880548,0.8347372045168183,2,2,0.7410517930984497,1.0,0.12100480538410315
bf13cf02c9e9fd11713da471,pos_4gram,PART>NOUN>AUX>VERB,-0.23366255617128823,1.0,-0.19344699281218414,0.9339276301303006,4,5,0.588682234287262,0.9895152645881432,0.12082280253452139
1377598c7d2f5d777dc0b48d,punctuation_run,/,0.37612203436916214,1.0,0.46921505237917055,2.115369205485702,7,7,0.3955208957195282,0.9866415868883264,0.12073112673350792
62cdf0356ecec64566557bd6,pos_3gram,PART>NOUN>CCONJ,0.1866299365817296,0.95,0.21966490959609983,0.4694437198029609,8,9,0.6826634407043457,1.0,0.1206568426971924
f08673cbc7e76a0c74eef539,pos_3gram,AUX>ADP>VERB,-0.23504717468390052,0.95,-0.23530267018195736,0.8570480021312591,6,6,0.6036792397499084,0.9895152645881432,0.1202418115705351
5397a9e1812e1632ea1aa07b,pos_3gram,ADV>VERB>ADJ,0.1653890707997155,0.95,0.16835874834930936,0.30689502467647617,6,8,0.715256929397583,1.0,0.12022359431556097
7b50b8ee81a50ad0ceb74625,pos_4gram,X>X>X>ADV,-0.26057150847160243,1.0,-0.21217426510194784,1.169692260243312,3,2,0.5720855593681335,0.9895152645881432,0.12009606765264566
59a0ae06b7267a926f0eb44c,pos_4gram,NOUN>SCONJ>VERB>PART,-0.29164019075275904,1.0,-0.32713469475220197,1.4299167049401995,4,5,0.509498119354248,0.9895152645881432,0.12002065344866887
a3efc837b5dce13a828e7495,pos_2gram,PROPN>ADV,0.22518286772562635,0.95,0.21544741831891664,0.7853651670793012,3,6,0.5906818509101868,0.9895152645881432,0.11982071135021931
adab4ed6e9f6f03f694bff59,pos_4gram,PRON>NOUN>VERB>AUX,-0.21560452446166312,0.95,-0.35247121553635247,0.7119157882572273,2,3,0.6662667393684387,1.0,0.11964624641209493
922dc0a9b4a4a38f79c8d394,pos_3gram,PROPN>PROPN>NOUN,-0.1980150237245204,1.0,-0.15067572798052245,0.656767822611324,5,2,0.6970605850219727,1.0,0.11951887344867544
883b095740743b4f64b298a4,pos_4gram,NOUN>ADP>PRON>ADV,-0.19868033775297728,0.95,-0.35738765349774476,0.5795698585340775,3,3,0.647070586681366,1.0,0.11949222748558572
ef4f90888cec38f150cf0f56,pos_3gram,PART>NOUN>PRON,-0.24922980138096087,0.95,-0.2960590765803477,0.9835400399169764,4,4,0.5780843496322632,0.9895152645881432,0.11936653989693248
3cd69c5c82adaa1c2d5afc87,pos_4gram,NUM>VERB>VERB>NOUN,0.3047761264954466,1.0,0.26337650381968364,1.5569444792448297,1,3,0.579284131526947,0.9895152645881432,0.11919544165677758
e8b0df8baa778acba28480da,function_word,低,-0.14519602873541262,0.95,-0.09474739829950009,0.1579649310386539,3,2,0.7866426706314087,1.0,0.11911952046329938
bfb2dab940feeaa5b6add146,pos_4gram,PART>NOUN>VERB>PART,0.19983580017635916,0.95,0.25382599928595345,0.6004723329774718,4,7,0.645470917224884,1.0,0.11861748950971303
6b435766bf06ad4938fbbded,pos_4gram,PRON>VERB>NUM>NOUN,-0.3016479242446627,1.0,-0.6610449993034683,1.5480554350372493,5,4,0.4849030077457428,0.9866415868883264,0.11838357992405803
a80e20b38b7bf25e8bd8b4bf,pos_4gram,ADP>NOUN>VERB>VERB,-0.3278410424978169,1.0,-0.2531315951754176,1.778762074751187,8,9,0.451909601688385,0.9866415868883264,0.1179809691073217
f6f885d95a01a53cb91aa00e,pos_4gram,VERB>SCONJ>NOUN>X,-0.26417565657216097,0.95,-0.22465253765388013,1.1283290152110634,2,3,0.5934813022613525,0.9895152645881432,0.11791732948707881
ef00f26a50cd76370e14bac9,pos_4gram,VERB>SCONJ>NOUN>ADP,-0.2777132308797282,1.0,-0.24936393374565913,1.3552776191038338,5,6,0.5220955610275269,0.9895152645881432,0.11791103886317914
1e6e11d418635907c0eb43ea,dependency_path,root>csubj,0.28808447776157814,1.0,0.19235535907808343,1.4459158379045007,7,8,0.5162967443466187,0.9895152645881432,0.11778184404267561
55cf54e0f874aae39d76126f,function_word,是,-0.3663019807064351,1.0,-0.4474387719131131,2.115566986738329,10,9,0.40311938524246216,0.9866415868883264,0.11757153104575509
3d7a7f3e28e52394560ad7cb,pos_4gram,NOUN>CCONJ>NOUN>X,0.16338334595778384,0.95,0.21491106916972386,0.32233147084117253,2,4,0.7012597322463989,1.0,0.11737917616160079
50eba895da4e83ca9913d398,pos_4gram,PRON>PART>NOUN>SCONJ,-0.19747077700355836,0.95,-0.41054544038465723,0.6029850860807232,2,2,0.7340531945228577,1.0,0.1170299335797647
ed69dd10ac2ba14e19d850be,pos_4gram,ADP>VERB>PART>ADP,-0.1954016346658453,0.9,-0.1528078836382668,0.5038945625934976,2,2,0.7386522889137268,1.0,0.11693736753458565
3c7e1de1376caaba8766a442,pos_4gram,VERB>PRON>NOUN>NOUN,0.1931967156654859,0.95,0.13838068357455965,0.5725209422667847,4,5,0.6676664352416992,1.0,0.11671506238743229
e8e052504fa2b13a9e06846c,function_word,以,-0.32087372531397523,1.0,-0.24692706438552778,1.7503849315263154,8,8,0.4679064154624939,0.9866415868883264,0.11666502446110612
