doc_id,feature,value,huber_location,robust_scale,robust_z,huber_weight
0bacfeaea20d086539948d1d,surface_colon_density,0.012584704743465635,0.0035571695381618473,0.0025262323235033675,3.5735174161592718,0.4197544954495179
0bacfeaea20d086539948d1d,surface_comma_density,0.021878025169409485,0.03596777465935513,0.009558589913021002,-1.4740405873833082,1.0
0bacfeaea20d086539948d1d,surface_compression_ratio,0.4828964904486895,0.5007805061586811,0.05205160173450275,-0.34358242809148865,1.0
0bacfeaea20d086539948d1d,surface_dash_density,0.0505324298160697,0.0037231604307269,0.0028380363948144207,16.4935409111988,0.09094469211165739
0bacfeaea20d086539948d1d,surface_digit_ratio,0.030009680542110357,0.03000678997344892,0.021076277285585872,0.00013714797078574694,1.0
0bacfeaea20d086539948d1d,surface_exact_paragraph_repeat_ratio,0.14835164835164835,0.057966523413877376,0.04633125,1.950845810069251,0.7688972610022691
0bacfeaea20d086539948d1d,surface_exact_sentence_repeat_ratio,0.0,0.0008008107847993317,0.003559159045477262,-0.2249999998783274,1.0
0bacfeaea20d086539948d1d,surface_exclamatory_sentence_ratio,0.03571428571428571,0.0004337062993177228,0.0030359440993788823,11.620958179758967,0.12907713604999066
0bacfeaea20d086539948d1d,surface_list_item_ratio,0.09340659340659341,0.005918710005871962,0.016357752240959117,5.348404971048253,0.2804574463077746
0bacfeaea20d086539948d1d,surface_long_paragraph_ratio,0.0,0.004679990508387801,0.017354445000199076,-0.26967099831392566,1.0
0bacfeaea20d086539948d1d,surface_mean_paragraph_cjk_chars,8.68131868131868,40.6980203429791,22.190729302325582,-1.4427962788183386,1.0
0bacfeaea20d086539948d1d,surface_mean_sentence_cjk_chars,56.42857142857143,39.15033352686368,5.710588434782604,3.0256493002486025,0.49576135604240473
0bacfeaea20d086539948d1d,surface_mean_sentences_per_paragraph,1.0604395604395604,1.569786974650427,0.3450879310344829,-1.4759931264010795,1.0
0bacfeaea20d086539948d1d,surface_paragraph_length_cv,2.725214741145166,1.0020469195151525,0.24687143720403323,6.980021022868908,0.21489906621849603
0bacfeaea20d086539948d1d,surface_paragraph_opening_repeat_ratio,0.02127659574468085,0.08266723365810803,0.08001333333333331,-0.767255098068162,1.0
0bacfeaea20d086539948d1d,surface_parenthesis_density,0.0313649564375605,0.0053009095128603205,0.003960692803170956,6.580678739798537,0.22794001338012765
0bacfeaea20d086539948d1d,surface_period_density,0.013939980638915779,0.02034419466897416,0.003984378756583494,-1.6073306332829251,0.9332242968183183
0bacfeaea20d086539948d1d,surface_punctuation_density,0.17463697967086156,0.08651204737899698,0.014255781675523847,6.181697664686374,0.242651789421685
0bacfeaea20d086539948d1d,surface_question_sentence_ratio,0.07142857142857142,0.018207354835707106,0.026771200076315144,1.9880026461701235,0.7545261586496085
0bacfeaea20d086539948d1d,surface_quote_mark_density,0.0003872216844143272,0.005179327501890652,0.004691354857248414,-1.0214758770746675,1.0
0bacfeaea20d086539948d1d,surface_repeated_char_ngram_ratio,0.05833861762840837,0.06781045274006121,0.02901975195052154,-0.32639269721540876,1.0
0bacfeaea20d086539948d1d,surface_semicolon_density,0.001936108422071636,0.0005418413998837806,0.0008297758497283761,1.6802935668039307,0.8927011503431121
0bacfeaea20d086539948d1d,surface_sentence_length_autocorrelation,0.009162851420369935,0.05421663053443307,0.12347654560371685,-0.3648772233931603,1.0
0bacfeaea20d086539948d1d,surface_sentence_length_cv,0.7341444776638187,0.5098016831146704,0.08279676538573166,2.7095598904617257,0.5535954400861723
0bacfeaea20d086539948d1d,surface_sentence_opening_repeat_ratio,0.038461538461538464,0.04516234181981178,0.03900709030100334,-0.17178423990525027,1.0
0bacfeaea20d086539948d1d,surface_short_paragraph_ratio,0.19230769230769232,0.37280319912215487,0.27085961538461534,-0.6663802817491359,1.0
0bacfeaea20d086539948d1d,surface_url_count_per_1000_cjk,1.2658227848101267,0.6929687118425703,0.7363297740253291,0.7779857520033554,1.0
0bacfeaea20d086539948d1d,title_ascii_letter_ratio,0.375,0.14094760513286822,0.16028108108108108,1.460262142534041,1.0
0bacfeaea20d086539948d1d,title_body_cjk_type_overlap,0.9333333333333333,0.9285548777242683,0.07127884615384622,0.06703890237997694,1.0
0bacfeaea20d086539948d1d,title_colon_present,0.0,0.2503194293366632,0.38143913043478267,-0.6562499999707346,1.0
0bacfeaea20d086539948d1d,title_digit_present,0.0,0.5217391304347826,0.599404347826087,-0.8704293392715956,1.0
0bacfeaea20d086539948d1d,title_exclamation_present,1.0,0.06883112127924186,0.21796521739130437,4.272098502070023,0.3511154996246419
0bacfeaea20d086539948d1d,title_question_present,0.0,0.015568944099160612,0.10898260869565218,-0.14285714285514003,1.0
0bacfeaea20d086539948d1d,title_quote_present,0.0,0.11352355072057607,0.27245652173913043,-0.41666666665175933,1.0
216b160343a34ae069db8db2,discourse_all_markers_per_10k_cjk,46.48760330578513,40.876667142727754,19.22853141214044,0.2918026365505356,1.0
216b160343a34ae069db8db2,discourse_booster_markers_per_10k_cjk,5.1652892561983474,1.3390085906316258,2.203583209429566,1.7363903705534303,0.8638610449802905
216b160343a34ae069db8db2,discourse_causal_markers_per_10k_cjk,5.1652892561983474,5.198874034200515,6.379518072289156,-0.005264469450764745,1.0
216b160343a34ae069db8db2,discourse_contrast_markers_per_10k_cjk,0.0,9.554234113153703,12.401505646173147,-0.770409205603349,1.0
216b160343a34ae069db8db2,discourse_directive_markers_per_10k_cjk,15.495867768595042,20.750962517489164,13.159733012504635,-0.39933141074371553,1.0
216b160343a34ae069db8db2,discourse_enumeration_markers_per_10k_cjk,36.15702479338843,16.628538526350987,20.706703910614525,0.9430997010116559,1.0
